2	314396		1883.34		476.879	1.7646e+06
2	347485		1558.38		463.088	1.95363e+06
3	321350		1842.9		421.689	1.95909e+06
3	343615		1577.39		429.433	1.90104e+06
4	335903		1625.13		394.032	2.07342e+06
4	315292		1873.78		403.305	1.92326e+06
5	331798		1778.52		384.7	2.03481e+06
5	338377		1613.5		391.499	1.99417e+06
6	338382		1613.3		402.568	2.05127e+06
6	343131		1735.44		389.187	2.11768e+06
7	343146		1735.37		378.767	2.14996e+06
7	289165		2099.45		391.284	2.04802e+06
8	239600		3029.48		374.087	2.17898e+06
8	288380		2110.68		408.914	2.02634e+06
9	225234		4308.03		396.271	2.00272e+06
9	216988		3671.51		386.073	2.16328e+06
10	196033		5803.4		368.184	2.17589e+06
10	224652		4334.69		405.238	2.01069e+06
11	187824		7846.64		362.123	2.09825e+06
11	208484		5770.14		411.71	2.01614e+06
12	178741		14752.5		350.707	2.00785e+06
12	212854		5059.88		403.799	2.02781e+06
13	175509		18235.5		347.434	2.00298e+06
13	204010		5062.11		406.056	2.02921e+06
14	193662		10812.2		396.829	2.00887e+06
14	171482		23526.6		355.413	1.97592e+06
15	170625		27144.9		346.868	1.94311e+06
15	189102		9225.33		400.045	2.01824e+06
16	182678		30690.6		393.204	1.99774e+06
16	167380		30496.9		355.374	1.9644e+06
17	166501		36139.7		347.38	1.97837e+06
17	178991		43794.8		396.587	2.00878e+06
18	175321		-39949.5		391.247	2.00902e+06
18	162093		147802		354.236	1.96578e+06
19	163995		50055		348.243	1.96204e+06
19	173090		-124673		394.001	2.00418e+06
20	168964		-13488.1		387.27	2.01204e+06
20	160690		127994		354.605	1.93999e+06
21	156328		-41339.7		351.404	1.94413e+06
21	167669		-22732.7		389.342	2.00133e+06
22	165531		-12997.1		379.715	1.80122e+06
22	156328		-41339.7		360.733	1.74976e+06
23	156328		-41339.7		356.086	1.57481e+06
23	164173		-15723.3		385.001	1.62114e+06
24	163893		-14753.5		375.585	1.45906e+06
24	156328		-41339.7		361.578	1.41737e+06
25	156328		-41339.7		349.029	1.27566e+06
25	163249		-25278.1		383.704	1.3132e+06
26	160898		-11987.4		373.781	1.18191e+06
26	146537		-12245.7		361.532	1.14814e+06
27	144414		-10231.5		356.723	1.03336e+06
27	159825		-14148.6		379.916	1.06376e+06
28	156693		-7831.96		377.245	957419
28	146311		-12509.9		364.944	930067
29	145119		-11140.5		359.713	837091
29	156117		-10247.8		384.622	861722
30	155054		-8463.12		373.649	775577
30	141478		-8436.59		369.337	753428
31	141231		-8246.6		367.802	678120
31	154244		-10425.2		381.224	698064
32	153852		-9663.8		360.331	628275
32	141231		-8246.6		367.369	610345
33	146647		-12817.3		361.109	549341
33	155404		-7632.43		362.066	565486
34	158584		-12448.8		369.357	508980
34	155979		-49606		361.611	494443
35	160760		38131.8		353.078	445027
35	160030		-9290.49		369.936	458120
36	162192		-13700.6		377.151	412352
36	163366		38088.4		353.587	400560
37	166683		16431.2		349.834	360535
37	162548		-8291.71		377.688	371155
38	167043		-33002.9		363.363	334063
38	168763		16434.9		352.459	324519
39	170934		12798.1		361.758	292112
39	167685		-14200.4		365.718	300695
40	169968		-35936.4		368.943	270666
40	172543		13330.1		362.304	262938
41	174171		11211.5		369.976	236688
41	169768		-11347.5		371.035	243638
42	172008		-22133.1		374.763	219315
42	175844		10803.3		366.64	213053
43	178319		8664.14		358.706	191776
43	172193		-11499.2		376.38	197423
44	176520		-346149		362.278	177704
44	179734		8808.12		357.059	172633
45	181796		7567.22		353.648	155402
45	176986		-30511.5		363.543	159971
46	178459		-125294		371.324	144018
46	183009		7798.35		353.247	139896
47	184435		7151.9		361.671	125951
47	178699		-24133.9		371.984	129654
48	182328		46166.2		360.741	116715
48	185764		7120.03		359.144	113389
49	186563		6826.29		361.513	102089
49	182434		-128808		363.232	105082
50	183534		84232.5		365.932	94612.5
50	187572		6934.65		359.822	91914.1
50	180089		-6796.7		358.074	82756.9
50	180354		-7887.79		368.577	85190.5
50	184761		87233.3		358.452	76698.2
50	166567		-1559.87		356.24	74515.2
50	165036		-1459.72		362.409	67105.5
50	182184		-16227.2		363.107	69068.9
50	184812		55294.9		350.343	62185.5
50	165006		-1464.68		361.497	60430.3
50	161544		-1245.46		369.841	54431.7
50	183877		-113966		352.494	56004.2
50	188164		11034.4		343.627	50430.1
50	161791		-1284.86		371.247	49026.9
50	179300		-5046.42		365.483	44155.6
50	185854		213973		347.814	45425.7
50	189290		65472		337.778	40907.8
50	181942		-5365.07		363.541	39774.7
50	180644		-3145.74		361.091	35831.1
50	191671		124661		342.512	36855.6
50	188036		-8276.63		344.346	32267.3
50	192056		24785.2		339.08	33200.8
50	192602		-4.12058e+06		349.777	29925.3
50	189971		-7513.77		346.824	29077.5
50	209253		2979.19		356.51	26214.1
50	189593		-9983.12		353.043	26971.1
50	188802		-5317.77		356.815	24313
