3.9072e+06		3486.47		1508.19	4.12252e+07
1.0012e+06		863.72		366.654	1.01106e+07
723695		-24253.7		1090.87	2.42253e+07
2.24117e+06		4098.21		1526.25	3.91727e+07
751167		-34191.5		1083.8	1.98263e+07
1.00445e+06		863.345		391.683	1.19374e+07
2.57135e+06		3885.92		1544.7	4.24594e+07
1.00644e+06		863.117		396.489	1.25331e+07
741293		-28318.9		1078.99	1.7908e+07
2.83061e+06		3765.73		1569.27	4.63026e+07
1.00972e+06		862.745		405.264	1.29688e+07
725166		-24581.2		1073.36	1.67967e+07
2.62798e+06		-7817.23		1573.65	4.9141e+07
1.01227e+06		862.457		403.243	1.37186e+07
723005		-23615		1052.35	1.62882e+07
2.62874e+06		-7839.39		1588.53	5.35731e+07
1.01282e+06		862.395		406.682	1.38287e+07
721242		-23693.9		1054.62	1.54321e+07
2.78479e+06		-17526.7		1593.39	5.48545e+07
1.01191e+06		862.497		412.685	1.40442e+07
724844		-26647		1046.33	1.50005e+07
3.02292e+06		23701.2		1608.37	5.75832e+07
1.0108e+06		862.623		412.864	1.419e+07
724439		-24996.8		1049.87	1.4583e+07
3.82698e+06		3501.63		1607.61	5.76345e+07
728997		-28567.3		1057.37	1.4269e+07
1.01307e+06		862.367		423.198	1.48015e+07
2.87631e+06		-100832		1615.85	5.84445e+07
1.01365e+06		862.302		422.62	1.4815e+07
728257		-27608		1056.9	1.41896e+07
2.89381e+06		-319305		1611.66	5.76573e+07
1.01587e+06		862.053		422.768	1.47662e+07
730413		-29594.4		1052.18	1.39367e+07
2.95152e+06		48039.8		1616.59	5.7324e+07
1.01463e+06		862.191		425.369	1.47346e+07
730123		-29441.1		1057.64	1.37409e+07
2.85792e+06		-68938.3		1616.63	5.65377e+07
1.01388e+06		862.276		424.027	1.4734e+07
730169		-27943.9		1056.76	1.35577e+07
2.89826e+06		211563		1621.58	5.80341e+07
1.01346e+06		862.323		425.033	1.46596e+07
730425		-27632.5		1058.26	1.34602e+07
2.99561e+06		24691.7		1622	5.84483e+07
1.01351e+06		862.317		425.573	1.48382e+07
730219		-27267.6		1057.62	1.33444e+07
2.94348e+06		51590		1627.37	5.91875e+07
1.01351e+06		862.317		425.345	1.48729e+07
729986		-27875.9		1058.77	1.33037e+07
2.93604e+06		60319.1		1627.18	6.03062e+07
1.0136e+06		862.307		425.196	1.47921e+07
729991		-27866.5		1055.94	1.31743e+07
2.96166e+06		36898.2		1632.43	6.13101e+07
1.01361e+06		862.306		429.342	1.44731e+07
730304		-27628.2		1056.66	1.30763e+07
3.01057e+06		22500.6		1633.08	6.1281e+07
1.01311e+06		862.362		427.622	1.45182e+07
731406		-29184.1		1053.97	1.29322e+07
2.98039e+06		30985.3		1635.39	6.21447e+07
1.0128e+06		862.397		428.266	1.44653e+07
731482		-28728.3		1056.68	1.28115e+07
2.98813e+06		28666.8		1626.58	5.59304e+07
1.01305e+06		862.37		429.086	1.30188e+07
732575		-31775.1		1052.28	1.15305e+07
2.93976e+06		65991.5		1634.48	5.03375e+07
1.01316e+06		862.357		428.105	1.1717e+07
732577		-31627.3		1056.62	1.03775e+07
2.8968e+06		-1.93304e+06		1628.12	4.53039e+07
1.01394e+06		862.269		429.032	1.05453e+07
733494		-33657.6		1051.82	9.33988e+06
770181		8457.63		1066.04	8.40601e+06
1.01406e+06		862.255		429.911	9.49083e+06
2.89681e+06		-1.99441e+06		1575.62	4.07736e+07
3.02309e+06		21134.5		1559.4	3.66964e+07
1.01475e+06		862.178		437.758	8.5418e+06
750079		27310.7		1073.55	7.56552e+06
3.024e+06		21000.2		1538.2	3.30269e+07
1.01479e+06		862.174		436.245	7.68766e+06
749896		27640.2		1076.92	6.80908e+06
2.97584e+06		33179		1532.12	2.97244e+07
744654		70823.8		1083.13	6.12829e+06
1.01536e+06		862.11		439.104	6.91894e+06
2.9317e+06		75721.8		1511.98	2.6752e+07
1.0152e+06		862.128		436.12	6.22709e+06
744585		71866.2		1081.28	5.51556e+06
2.97701e+06		32965.4		1512.02	2.4077e+07
