3.75232	0 3 360  4 720 
2.27751	0 4 360  3 720 
2.41403	0 4 360  3 720 
2.77973	0 4 360  3 720 
2.80137	0 3 360  4 720 
2.35709	0 4 360  3 720 
2.66072	0 3 360  4 720 
2.45542	0 4 360  3 720 
2.80789	0 4 360  3 720 
2.39897	0 4 360  3 720 
2.32539	0 4 360  3 720 
2.87885	0 4 360  3 720 
2.8659	0 3 360  4 720 
2.5392	0 4 360  3 720 
2.20922	0 4 360  3 720 
2.42273	0 3 360  4 720 
2.47293	0 4 360  3 720 
2.55045	0 3 360  4 720 
2.56049	0 3 360  4 720 
2.5576	0 4 360  3 720 
2.38142	0 3 360  4 720 
2.14298	0 4 360  3 720 
2.39861	0 3 360  4 720 
2.89002	0 4 360  3 720 
2.90471	0 3 360  4 720 
2.93012	0 4 360  3 720 
2.82426	0 4 360  3 720 
2.79429	0 3 360  4 720 
2.81511	0 4 360  3 720 
2.14255	0 4 360  3 720 
2.93383	0 4 360  3 720 
2.78348	0 3 360  4 720 
2.79292	0 4 360  3 720 
2.79137	0 3 360  4 720 
2.56461	0 4 360  3 720 
2.32976	0 3 360  4 720 
2.20283	0 4 360  3 720 
2.29497	0 4 360  3 720 
2.39562	0 3 360  4 720 
2.33716	0 4 360  3 720 
2.95148	0 4 360  3 720 
2.58641	0 4 360  3 720 
2.90157	0 3 360  4 720 
2.54721	0 4 360  3 720 
2.96198	0 3 360  4 720 
2.54369	0 4 360  3 720 
2.87423	0 3 360  4 720 
2.51752	0 4 360  3 720 
2.93864	0 3 360  4 720 
2.54089	0 4 360  3 720 
2.90182	0 3 360  4 720 
2.55874	0 4 360  3 720 
2.86498	0 3 360  4 720 
2.56243	0 4 360  3 720 
2.17866	0 4 360  3 720 
2.40564	0 3 360  4 720 
2.58813	0 4 360  3 720 
2.8437	0 3 360  4 720 
2.62038	0 4 360  3 720 
2.47735	0 3 360  4 720 
2.01763	0 4 360  3 720 
2.44416	0 3 360  4 720 
2.77705	0 4 360  3 720 
2.86217	0 3 360  4 720 
2.56045	0 4 360  3 720 
2.20763	0 4 360  3 720 
2.45099	0 3 360  4 720 
2.59039	0 4 360  3 720 
2.04694	0 4 360  3 720 
2.27319	0 3 360  4 720 
2.93998	0 4 360  3 720 
2.84178	0 3 360  4 720 
2.60579	0 4 360  3 720 
2.80861	0 3 360  4 720 
2.61131	0 4 360  3 720 
2.33419	0 3 360  4 720 
2.14047	0 4 360  3 720 
2.21391	0 4 360  3 720 
2.43567	0 3 360  4 720 
2.53885	0 4 360  3 720 
2.77701	0 3 360  4 720 
2.67841	0 4 360  3 720 
2.38094	0 3 360  4 720 
2.66576	0 3 360  4 720 
2.74261	0 4 360  3 720 
2.76757	0 3 360  4 720 
2.7075	0 4 360  3 720 
2.78864	0 3 360  4 720 
2.69615	0 4 360  3 720 
3.12132	0 3 360  4 720 
2.81888	0 4 360  3 720 
2.73489	0 3 360  4 720 
2.77984	0 4 360  3 720 
2.74861	0 3 360  4 720 
2.56131	0 4 360  3 720 
2.39829	0 4 360  3 720 
2.27645	0 3 360  4 720 
2.31162	0 3 360  4 720 
2.55667	0 3 360  4 720 
3.03674	0 3 360  4 720 
2.96178	0 4 360  3 720 
2.81688	0 3 360  4 720 
2.76652	0 4 360  3 720 
2.79621	0 3 360  4 720 
2.82021	0 4 360  3 720 
2.75127	0 3 360  4 720 
2.50225	0 4 360  3 720 
3.68006	0 3 360  4 720 
2.27353	0 3 360  4 720 
2.9714	0 4 360  3 720 
2.81896	0 3 360  4 720 
2.57941	0 4 360  3 720 
2.17117	0 4 360  3 720 
2.52539	0 3 360  4 720 
2.39402	0 4 360  3 720 
2.59043	0 4 360  3 720 
2.75922	0 3 360  4 720 
2.75289	0 4 360  3 720 
2.86333	0 3 360  4 720 
2.8444	0 4 360  3 720 
2.32594	0 3 360  4 720 
2.57318	0 4 360  3 720 
2.30448	0 4 360  3 720 
2.63365	0 4 360  3 720 
2.72297	0 3 360  4 720 
2.79508	0 4 360  3 720 
2.73227	0 3 360  4 720 
2.75721	0 4 360  3 720 
3.53803	0 3 360  4 720 
2.95717	0 4 360  3 720 
2.75909	0 3 360  4 720 
2.58138	0 4 360  3 720 
2.81312	0 3 360  4 720 
2.60684	0 4 360  3 720 
2.11449	0 4 360  3 720 
2.25983	0 3 360  4 720 
2.99112	0 4 360  3 720 
3.71474	0 3 360  4 720 
2.05627	0 4 360  3 720 
2.27093	0 4 360  3 720 
2.39013	0 4 360  3 720 
2.82704	0 3 360  4 720 
2.57058	0 4 360  3 720 
2.1976	0 4 360  3 720 
2.43336	0 3 360  4 720 
2.47843	0 4 360  3 720 
2.62613	0 3 360  4 720 
2.33443	0 4 360  3 720 
2.51949	0 3 360  4 720 
3.66947	0 4 360  3 720 
2.28205	0 3 360  4 720 
3.07267	0 4 360  3 720 
2.8242	0 3 360  4 720 
2.5408	0 4 360  3 720 
2.8112	0 3 360  4 720 
2.82617	0 4 360  3 720 
2.78801	0 3 360  4 720 
2.73915	0 4 360  3 720 
2.79555	0 3 360  4 720 
2.73405	0 4 360  3 720 
2.78822	0 3 360  4 720 
2.61014	0 4 360  3 720 
4.6067	0 4 360  3 720 
2.1015	0 3 360  4 720 
2.76026	0 4 360  3 720 
2.69912	0 3 360  4 720 
2.59109	0 4 360  3 720 
2.73708	0 3 360  4 720 
2.73535	0 4 360  3 720 
2.90177	0 3 360  4 720 
2.74112	0 4 360  3 720 
2.46116	0 3 360  4 720 
2.43185	0 4 360  3 720 
2.38541	0 3 360  4 720 
2.47041	0 4 360  3 720 
2.70596	0 3 360  4 720 
2.01371	0 4 360  3 720 
2.17051	0 3 360  4 720 
2.09474	0 4 360  3 720 
2.14574	0 4 360  3 720 
2.32588	0 3 360  4 720 
2.4092	0 3 360  4 720 
2.37532	0 4 360  3 720 
2.8864	0 3 360  4 720 
2.61311	0 4 360  3 720 
2.89271	0 3 360  4 720 
2.65147	0 4 360  3 720 
2.52474	0 3 360  4 720 
2.08098	0 4 360  3 720 
2.5028	0 4 360  3 720 
2.68102	0 3 360  4 720 
2.65135	0 4 360  3 720 
2.69494	0 3 360  4 720 
2.73696	0 4 360  3 720 
2.48893	0 3 360  4 720 
2.40743	0 4 360  3 720 
2.31156	0 3 360  4 720 
2.42108	0 3 360  4 720 
2.30786	0 4 360  3 720 
2.38897	0 3 360  4 720 
2.60272	0 3 360  4 720 
2.29383	0 4 360  3 720 
2.71487	0 4 360  3 720 
2.74049	0 3 360  4 720 
2.60112	0 4 360  3 720 
2.28093	0 3 360  4 720 
2.53545	0 4 360  3 720 
2.72899	0 3 360  4 720 
2.68237	0 4 360  3 720 
2.7517	0 3 360  4 720 
2.70575	0 4 360  3 720 
2.77757	0 3 360  4 720 
2.74717	0 4 360  3 720 
2.72418	0 3 360  4 720 
2.59084	0 4 360  3 720 
2.78313	0 3 360  4 720 
2.5945	0 4 360  3 720 
2.74935	0 3 360  4 720 
2.71726	0 4 360  3 720 
2.28118	0 3 360  4 720 
2.59463	0 3 360  4 720 
2.46449	0 3 360  4 720 
2.83094	0 4 360  3 720 
2.79759	0 3 360  4 720 
2.52736	0 4 360  3 720 
2.2764	0 4 360  3 720 
2.45596	0 3 360  4 720 
2.42814	0 4 360  3 720 
2.32895	0 3 360  4 720 
2.85784	0 4 360  3 720 
2.4135	0 4 360  3 720 
2.13684	0 3 360  4 720 
2.30222	0 4 360  3 720 
2.32941	0 4 360  3 720 
2.53876	0 3 360  4 720 
2.34431	0 4 360  3 720 
2.5719	0 3 360  4 720 
2.58771	0 3 360  4 720 
2.22493	0 4 360  3 720 
2.10552	0 4 360  3 720 
2.24188	0 4 360  3 720 
3.20325	0 3 360  4 720 
2.9533	0 4 360  3 720 
2.8372	0 3 360  4 720 
2.47452	0 4 360  3 720 
2.2962	0 4 360  3 720 
2.44547	0 3 360  4 720 
2.83685	0 4 360  3 720 
2.28178	0 3 360  4 720 
2.12223	0 4 360  3 720 
2.27861	0 4 360  3 720 
2.5149	0 3 360  4 720 
1.99244	0 4 360  3 720 
2.38931	0 4 360  3 720 
2.03619	0 4 360  3 720 
2.35329	0 3 360  4 720 
2.32293	0 4 360  3 720 
2.81885	0 4 360  3 720 
2.7983	0 3 360  4 720 
2.53462	0 4 360  3 720 
2.18493	0 4 360  3 720 
2.44239	0 3 360  4 720 
1.98441	0 4 360  3 720 
2.21837	0 4 360  3 720 
3.0867	0 4 360  3 720 
2.41681	0 3 360  4 720 
2.03298	0 4 360  3 720 
2.37448	0 3 360  4 720 
2.77513	0 4 360  3 720 
2.7806	0 3 360  4 720 
2.72264	0 4 360  3 720 
2.77026	0 3 360  4 720 
2.92462	0 4 360  3 720 
2.79132	0 3 360  4 720 
2.64197	0 3 360  4 720 
2.52904	0 4 360  3 720 
3.26462	0 3 360  4 720 
2.4422	0 4 360  3 720 
2.41559	0 3 360  4 720 
2.63932	0 3 360  4 720 
2.76473	0 4 360  3 720 
2.7279	0 3 360  4 720 
2.72229	0 4 360  3 720 
2.77476	0 3 360  4 720 
2.73125	0 4 360  3 720 
2.7554	0 3 360  4 720 
2.73536	0 4 360  3 720 
2.78745	0 3 360  4 720 
2.74779	0 4 360  3 720 
2.46159	0 3 360  4 720 
2.43966	0 4 360  3 720 
2.09569	0 3 360  4 720 
2.37211	0 4 360  3 720 
2.81994	0 3 360  4 720 
2.54938	0 4 360  3 720 
3.20961	0 4 360  3 720 
2.77384	0 3 360  4 720 
2.83814	0 4 360  3 720 
2.71837	0 3 360  4 720 
