945713		847.01		361.462
251258		2120.47		352.713
813254		865.662		415.511
258395		2534.81		395.344
564013		930.562		402.436
256618		2612.44		379.602
471892		976.926		414.894
258681		2598.99		383.428
437162		1001.39		409.429
259498		2564.52		377.522
425421		1010.78		417.035
259805		2601		382.557
247481		27819.9		375.972
411949		1022.51		416.039
394058		1039.76		421.192
261303		2629		376.953
395749		1038.03		418.875
248564		25895		376.126
397834		1035.92		421.316
248525		26247.2		377.223
396224		1037.55		420.031
249226		15213		376.212
396528		1037.3		422.666
249210		25684.3		376.034
399396		1034.46		421.658
250105		18667.9		373.468
395257		1038.3		425.244
250235		19647.7		373.947
393400		1040.29		423.098
251614		12394.5		370.362
395612		1038.25		425.371
251854		13017.8		370.946
397270		1036.57		425.243
250409		20837.4		370.291
399122		1034.75		425.306
250533		20854.2		372.813
398700		1035.2		424.73
250907		17917.9		372.207
399270		1034.64		426.274
250895		16944.5		373.832
398292		1035.63		424.605
251554		13754.8		372.903
397960		1035.96		428.432
251639		15546.8		373.487
398016		1035.9		423.867
253233		10058		370.693
398877		1035.06		428.348
252557		13940.7		372.649
399239		1034.7		423.265
253452		11465.5		371.234
253611		11357.3		374.883
387927		1337.15		428.234
398379		1035.57		421.659
254970		8341.79		371.554
254909		8528.81		379.86
385252		1419.14		417.528
254883		8623.08		382.888
470785		448.239		411.245
558760		301.174		414.497
252984		18842.3		401.809
559155		300.795		405.368
254472		11108.6		397.37
557074		301.877		403.211
253127		16856.3		392.353
556806		302.253		405.375
254164		13135.9		390.611
563665		299.56		409.872
254479		12299.1		388.787
572345		295.2		413.281
254238		12630.6		388.524
567134		300.518		418.846
255093		11036.4		388.803
572711		297.914		417.922
255397		10142.5		384.742
556642		312.929		426.51
254952		10461.6		385.145
558742		311.789		422.682
255753		8560.37		381.072
447079		566.727		433.587
255476		10634.2		384.053
437229		616.712		429.93
256585		8414.84		378.188
436007		630.222		438.074
256464		9091.99		378.912
433960		643.216		435.66
256523		8903.6		373.364
430532		671.977		442.014
256257		10574.6		375.021
427861		690.973		441.444
256881		9303.54		370.293
256967		9203.04		370.843
443066		586.397		444.9
256956		9253.53		361.072
446009		570.23		428.75
441848		594.086		432.212
257118		8634.78		366.336
257088		8724.93		368.717
445307		574.816		417.709
524747		353.159		416.416
256794		9589.38		370.712
258998		6447.43		378.716
439604		598.624		406.691
254838		79586		387.675
439604		598.624		401.686
254961		231521		402.639
539793		326.221		400.916
540204		323.971		392.422
254994		-493981		407.596
256002		43882.5		413.071
344563		753.136		388.635
256873		34057.3		422.043
334752		822.834		384.71
260909		7528.72		429.891
331530		841.786		381.327
260686		7495.35		434.945
330023		824.486		379.842
263202		5516.7		444.033
326353		832.872		376.74
263202		5516.7		444.879
316210		981.361		371.047
263202		5516.7		451.75
314160		966.788		368.113
263202		5516.7		447.66
303020		1224.43		363.587
268281		3979.36		456.583
297924		1451.42		368.433
294770		1610.55		362.747
269727		3660.95		457.324
270728		3457.03		461.65
291616		1721.22		361.552
276802		2349.97		459.436
285726		2175.22		355.638
276237		2617.79		468.245
282828		2556.84		353.351
274521		3149.68		472.788
280327		2788.69		349.557
280546		2258.33		472.333
276028		3850.49		348.335
277108		3113.81		477.944
274334		4562.59		355.055
