5.02924	0 3 360  4 720 
3.76729	0 4 360  3 720 
3.50677	0 4 360  3 720 
3.48116	0 3 360  4 720 
3.32895	0 4 360  3 720 
3.4857	0 4 360  3 720 
3.49957	0 3 360  4 720 
2.96701	0 3 360  4 720 
3.41564	0 4 360  3 720 
2.74875	0 3 360  4 720 
3.34504	2.69901 4 636  3 720 
3.07801	2.70411 4 526  3 720 
3.2182	2.8868 4 555  3 720 
3.13704	2.62048 3 564  4 720 
2.93837	2.22779 4 559  3 720 
2.18454	2.41078 3 498  4 720 
2.69825	2.09761 3 526  4 720 
3.0162	2.25577 3 521  4 720 
3.07204	2.69014 3 544  4 720 
3.02503	2.65707 3 588  4 720 
3.72052	2.3854 4 624  3 720 
3.11559	3.0634 4 625  3 720 
2.78432	2.53863 4 567  3 720 
2.91405	2.24946 4 516  3 720 
2.7404	2.50311 4 512  3 720 
2.75588	2.49084 4 507  3 720 
2.71885	2.43788 4 498  3 720 
2.87959	2.33001 4 507  3 720 
2.79733	2.48638 4 513  3 720 
2.82554	2.52241 4 509  3 720 
2.8038	2.52845 4 505  3 720 
2.74311	2.46875 4 505  3 720 
2.45218	2.45206 4 500  3 720 
2.57133	2.3563 4 502  3 720 
2.53711	2.26979 4 497  3 720 
2.51246	2.30687 4 496  3 720 
2.56984	2.2524 4 488  3 720 
2.52717	2.31845 4 490  3 720 
2.55662	2.25018 4 479  3 720 
2.58749	2.27111 4 477  3 720 
2.48112	2.32399 4 482  3 720 
2.55454	2.21786 4 478  3 720 
2.52343	2.3215 4 481  3 720 
2.61346	2.23507 4 484  3 720 
2.50525	2.31071 4 481  3 720 
2.53319	2.25236 4 478  3 720 
2.50989	2.25454 4 483  3 720 
2.53621	2.28535 4 482  3 720 
2.69816	2.3046 4 481  3 720 
2.67431	2.26126 4 463  3 720 
2.40871	2.45711 4 502  3 720 
2.74392	2.36433 4 498  3 720 
2.496	2.3282 4 483  3 720 
2.57296	2.2168 4 480  3 720 
2.51481	2.33359 4 484  3 720 
2.50982	2.25094 4 489  3 720 
2.49383	2.26822 4 476  3 720 
2.54757	2.21629 4 472  3 720 
2.49333	2.24893 4 477  3 720 
2.90339	2.20668 4 462  3 720 
2.34963	2.48401 4 504  3 720 
2.50586	2.30685 4 496  3 720 
2.51191	2.28961 4 490  3 720 
2.5895	2.24493 4 487  3 720 
2.55328	2.32504 4 479  3 720 
3.2893	2.26968 4 475  3 720 
2.69436	2.28857 4 490  3 720 
2.7949	2.40275 4 505  3 720 
2.79796	2.4838 4 533  3 720 
2.87371	2.59381 4 532  3 720 
2.70231	2.55629 4 535  3 720 
2.95992	2.49174 4 539  3 720 
2.88319	2.65823 4 532  3 720 
2.69136	2.47653 4 527  3 720 
3.1732	2.53904 4 531  3 720 
3.0095	2.79138 4 517  3 720 
3.43848	2.69833 4 594  3 720 
2.73599	2.32456 4 495  3 720 
2.84913	2.44236 4 494  3 720 
2.51151	2.33027 4 478  3 720 
2.17053	2.28198 4 476  3 720 
2.87082	2.06858 4 505  3 720 
2.9734	2.11541 4 495  3 720 
3.41545	2.92875 4 547  3 720 
5.32434	3.15433 4 619  3 720 
3.58875	3.05974 4 613  3 720 
3.39555	2.67393 3 616  4 720 
2.44679	2.35633 3 530  4 720 
3.24678	1.80232 3 506  4 720 
2.9423	2.48909 4 434  3 720 
2.67751	2.46729 4 493  3 720 
3.00246	2.20904 4 556  3 720 
2.95119	1.90584 4 450  3 720 
2.46347	2.44754 4 483  3 720 
2.64012	2.16921 4 456  3 720 
2.33796	2.41276 4 481  3 720 
2.62104	2.1362 4 451  3 720 
2.36474	2.39426 4 483  3 720 
2.6557	2.16347 4 460  3 720 
2.56319	2.4258 4 488  3 720 
2.60181	2.32125 4 461  3 720 
2.42362	2.43434 4 490  3 720 
2.63041	2.41795 4 501  3 720 
