9.62541	0 3 360  4 720 
6.86156	0 4 360  3 720 
6.55821	0 4 360  3 720 
6.59357	0 4 360  3 720 
6.42096	0 3 360  4 720 
6.71667	0 3 360  4 720 
6.6112	0 4 360  3 720 
6.44157	0 3 360  4 720 
5.56954	0 3 360  4 720 
5.49359	0 3 360  4 720 
7.0211	4.03711 4 636  3 720 
5.44302	3.89433 3 636  4 720 
5.31191	3.08035 3 523  4 720 
5.99996	3.90181 3 595  4 720 
5.11065	3.39908 3 437  4 720 
4.89539	3.54817 3 437  4 720 
5.1491	3.52817 3 467  4 720 
5.22667	3.35569 3 435  4 720 
4.19348	3.28854 3 486  4 720 
6.01972	3.08712 3 544  4 720 
5.47466	4.85477 3 636  4 720 
6.83972	3.56289 3 600  4 720 
5.35618	3.66618 3 525  4 720 
5.76861	3.94035 3 531  4 720 
4.86515	3.85545 3 545  4 720 
5.60421	3.44673 3 604  4 720 
5.59304	4.02794 3 636  4 720 
5.93493	3.4066 3 602  4 720 
6.3533	4.39098 3 636  4 720 
6.69493	3.00464 4 636  3 720 
6.98447	2.9423 3 636  4 720 
5.92914	2.96235 3 448  4 720 
5.60257	3.93526 4 565  3 720 
7.27662	3.22839 3 636  4 720 
5.74726	2.88403 3 421  4 720 
7.13784	4.04348 3 610  4 720 
5.22053	3.52888 3 501  4 720 
6.7767	3.9648 4 593  3 720 
4.99205	3.37266 4 474  3 720 
5.6061	3.59797 3 607  4 720 
5.76344	3.39756 3 624  4 720 
5.6653	3.59313 3 605  4 720 
5.54942	4.2094 3 636  4 720 
5.56582	3.86341 3 636  4 720 
6.00803	3.55639 3 627  4 720 
5.48682	3.5432 3 602  4 720 
5.37647	3.84051 3 617  4 720 
4.31369	3.25328 3 585  4 720 
5.50986	3.04206 3 560  4 720 
5.9971	3.56319 4 636  3 720 
5.69356	2.70991 4 439  3 720 
6.65159	3.71287 3 620  4 720 
6.74361	4.10136 4 636  3 720 
5.38865	3.74456 4 568  3 720 
4.90988	3.39983 4 561  3 720 
5.88559	3.72983 4 636  3 720 
6.0099	3.16754 4 602  3 720 
4.67296	3.46287 4 557  3 720 
5.81175	3.28102 4 523  3 720 
6.35539	4.37721 4 636  3 720 
5.207	3.15471 4 466  3 720 
5.53664	3.52371 4 542  3 720 
5.61992	3.59666 4 513  3 720 
5.48318	4.01188 4 539  3 720 
5.82129	3.38424 4 554  3 720 
5.19976	2.99524 3 555  4 720 
4.45215	3.44996 3 488  4 720 
5.22593	3.47612 3 528  4 720 
4.62134	4.1198 3 575  4 720 
5.28527	3.45495 3 542  4 720 
6.69791	3.32051 3 539  4 720 
5.23888	4.73966 3 636  4 720 
6.58215	2.85389 4 636  3 720 
5.68408	2.77756 4 449  3 720 
5.95575	3.78752 4 534  3 720 
6.10178	3.85472 4 570  3 720 
5.85569	3.65201 3 515  4 720 
5.53573	4.08155 4 636  3 720 
5.75926	3.74769 4 636  3 720 
5.73427	3.41279 4 636  3 720 
5.87684	3.3516 4 622  3 720 
5.81079	3.68288 4 636  3 720 
5.384	3.56976 3 313  4 720 
5.94494	3.06068 4 613  3 720 
5.27645	4.09614 4 636  3 720 
7.28799	3.81402 4 636  3 720 
6.78728	2.8952 3 636  4 720 
6.91638	3.16946 4 636  3 720 
6.86753	3.18568 3 609  4 720 
6.72734	3.54633 4 635  3 720 
5.30762	3.99099 4 589  3 720 
5.80993	3.98425 4 636  3 720 
6.80382	3.71442 4 636  3 720 
6.94387	3.05952 3 636  4 720 
6.79614	3.09608 4 636  3 720 
6.81396	3.28712 3 602  4 720 
6.65897	3.62316 4 592  3 720 
5.85879	3.67599 3 597  4 720 
4.99695	3.9085 3 588  4 720 
6.31076	3.67264 3 625  4 720 
5.6181	3.55309 3 599  4 720 
5.9418	3.7076 3 589  4 720 
4.98568	3.57543 3 556  4 720 
4.64504	3.39727 4 439  3 720 
4.85175	3.20775 4 491  3 720 
6.33666	3.49742 4 539  3 720 
6.66514	4.76877 3 636  4 720 
6.09489	3.33531 4 590  3 720 
5.82813	3.48684 4 612  3 720 
4.91517	3.89137 4 586  3 720 
5.73629	3.75747 4 636  3 720 
7.0765	3.27252 3 636  4 720 
6.23246	3.62969 4 636  3 720 
7.23475	3.70795 4 636  3 720 
5.65858	3.24181 4 554  3 720 
5.30722	2.85752 4 434  3 720 
5.71037	3.41552 4 507  3 720 
5.86637	3.96097 4 541  3 720 
6.44619	4.25873 4 636  3 720 
7.21702	2.98902 3 636  4 720 
6.64468	3.16515 4 636  3 720 
7.0272	3.0272 3 636  4 720 
6.79073	3.28277 4 636  3 720 
6.88731	3.03475 3 636  4 720 
6.76309	3.19266 4 634  3 720 
5.45859	3.82245 4 630  3 720 
5.67165	4.52894 4 636  3 720 
6.43915	4.09268 4 636  3 720 
6.53465	2.71945 3 636  4 720 
5.28877	3.33397 3 458  4 720 
5.01955	3.73051 3 545  4 720 
4.94042	3.73066 3 541  4 720 
4.92738	3.62308 3 585  4 720 
6.47117	3.68429 3 600  4 720 
5.19247	3.46045 3 511  4 720 
5.4748	3.48492 3 463  4 720 
4.41437	3.69534 3 499  4 720 
5.15582	3.22654 3 508  4 720 
5.52066	3.57196 3 564  4 720 
6.20745	3.93627 3 595  4 720 
5.27513	3.46583 3 561  4 720 
4.75355	3.18791 3 529  4 720 
4.40542	3.22846 3 587  4 720 
5.07972	3.07995 3 585  4 720 
5.4473	3.2464 3 617  4 720 
5.17417	3.35009 3 636  4 720 
5.79094	3.2922 3 636  4 720 
5.98335	3.43208 3 636  4 720 
6.15371	3.20483 4 631  3 720 
4.5869	3.2617 4 486  3 720 
5.50341	3.03145 4 465  3 720 
5.77224	3.258 4 585  3 720 
6.21556	3.40835 3 567  4 720 
5.45776	3.09842 4 600  3 720 
6.33436	4.10499 4 636  3 720 
5.82817	2.87572 3 636  4 720 
5.42002	2.92637 3 535  4 720 
5.23148	3.59163 3 617  4 720 
5.10952	3.26449 3 627  4 720 
6.06143	3.20221 3 590  4 720 
4.77897	3.26242 3 522  4 720 
5.84903	3.70273 3 620  4 720 
6.53363	4.43753 3 636  4 720 
5.48619	3.04519 4 582  3 720 
5.8692	3.93525 4 586  3 720 
4.40277	3.1977 4 399  3 720 
5.09965	3.20972 4 510  3 720 
4.99709	3.4236 4 458  3 720 
7.06871	3.67795 3 606  4 720 
5.27386	4.37426 4 477  3 720 
5.89562	3.86534 3 636  4 720 
5.45447	3.39701 3 598  4 720 
5.3361	3.59187 3 596  4 720 
4.76751	3.69171 3 567  4 720 
4.40394	3.16584 4 468  3 720 
5.86883	3.198 4 464  3 720 
6.3166	4.03171 3 636  4 720 
4.57744	3.05342 3 413  4 720 
4.63696	2.9855 3 455  4 720 
5.90922	3.33151 3 484  4 720 
6.86712	5.24313 4 636  3 720 
7.1342	3.12468 3 624  4 720 
6.87537	4.10736 4 636  3 720 
6.93519	3.32215 3 597  4 720 
6.72757	3.4104 4 636  3 720 
7.15385	3.07052 3 636  4 720 
6.87479	3.13393 4 636  3 720 
6.85596	3.18359 3 636  4 720 
6.79641	3.03067 4 636  3 720 
7.03105	3.32428 3 636  4 720 
6.77154	3.13911 4 636  3 720 
6.9616	3.00549 3 636  4 720 
6.79619	3.13375 4 636  3 720 
7.04327	3.04012 3 636  4 720 
6.85013	3.19516 4 636  3 720 
7.03142	3.06068 3 636  4 720 
7.0513	3.12899 4 636  3 720 
5.79795	3.20679 3 636  4 720 
5.3798	3.42571 3 635  4 720 
5.1245	4.20429 3 636  4 720 
5.48796	3.71786 3 636  4 720 
5.38844	2.64768 3 528  4 720 
5.3321	3.38503 3 636  4 720 
5.83338	3.03216 3 590  4 720 
5.10007	3.27367 3 623  4 720 
5.34714	3.30969 3 636  4 720 
4.8043	2.90458 3 561  4 720 
4.73224	2.88832 3 585  4 720 
5.43964	3.67633 3 636  4 720 
5.29449	2.61656 3 531  4 720 
5.19341	3.28394 3 636  4 720 
4.87815	2.84671 3 561  4 720 
4.60293	2.85238 3 583  4 720 
5.65687	3.02294 3 614  4 720 
5.05696	2.87899 3 603  4 720 
4.71724	2.96314 3 537  4 720 
5.20995	3.15127 3 636  4 720 
5.53456	3.15526 3 636  4 720 
5.35358	3.39411 3 636  4 720 
5.70333	3.68349 3 636  4 720 
6.54903	2.67008 4 601  3 720 
6.87608	2.65869 4 636  3 720 
5.51625	2.67384 3 636  4 720 
5.54217	2.46427 3 0  4 720 
5.66934	2.46777 3 0  4 720 
7.10407	2.66654 4 636  3 720 
5.3871	2.68235 3 636  4 720 
5.57285	2.48208 3 0  4 720 
5.70388	2.48436 3 0  4 720 
5.73677	2.48363 3 0  4 720 
5.46601	2.48326 3 0  4 720 
5.91565	2.47706 3 0  4 720 
5.45476	2.49067 3 0  4 720 
5.83379	2.47071 3 0  4 720 
5.17072	2.48449 3 0  4 720 
5.80454	2.48975 3 0  4 720 
5.57358	2.50997 3 0  4 720 
5.96385	2.50563 3 0  4 720 
5.54335	2.49043 3 0  4 720 
5.85436	2.50523 3 0  4 720 
5.63264	2.48471 3 0  4 720 
5.73719	2.51312 3 0  4 720 
5.64092	2.48556 3 0  4 720 
6.14622	2.49253 3 0  4 720 
5.3907	2.49271 3 0  4 720 
5.64507	2.50087 3 0  4 720 
5.73811	2.48065 3 0  4 720 
5.78356	2.48182 3 0  4 720 
5.58874	2.48579 3 0  4 720 
6.06081	2.48288 3 0  4 720 
5.47831	2.48858 3 0  4 720 
5.71944	2.5149 3 0  4 720 
5.75334	2.50676 3 0  4 720 
5.67524	2.48535 3 0  4 720 
5.6766	2.50504 3 0  4 720 
