4.9949	0 3 360  4 720 
3.61066	0 4 360  3 720 
3.57227	0 4 360  3 720 
2.887	0 3 360  4 720 
2.8446	0 3 360  4 720 
3.49986	0 4 360  3 720 
3.49144	0 3 360  4 720 
3.56137	0 4 360  3 720 
3.1285	0 3 360  4 720 
3.06196	0 3 360  4 720 
3.28267	0 3 360  4 720 
2.82466	0 3 360  4 720 
3.61523	0 4 360  3 720 
2.96034	0 3 360  4 720 
3.4374	0 3 360  4 720 
3.61121	0 4 360  3 720 
3.53483	0 3 360  4 720 
3.50791	0 4 360  3 720 
3.60709	0 3 360  4 720 
3.48576	0 4 360  3 720 
3.57447	0 3 360  4 720 
3.54196	0 4 360  3 720 
3.55894	0 3 360  4 720 
3.56287	0 4 360  3 720 
3.55421	0 3 360  4 720 
3.49469	0 4 360  3 720 
3.60103	0 3 360  4 720 
3.47818	0 4 360  3 720 
3.58747	0 3 360  4 720 
3.42178	0 4 360  3 720 
3.586	0 3 360  4 720 
3.46904	0 4 360  3 720 
3.6493	0 3 360  4 720 
3.52073	0 4 360  3 720 
3.60984	0 3 360  4 720 
3.56075	0 4 360  3 720 
3.59834	0 3 360  4 720 
3.51547	0 4 360  3 720 
3.58447	0 3 360  4 720 
3.55709	0 4 360  3 720 
3.63595	0 3 360  4 720 
3.52647	0 4 360  3 720 
3.62978	0 3 360  4 720 
3.52575	0 4 360  3 720 
3.5236	0 3 360  4 720 
3.51494	0 4 360  3 720 
3.57776	0 3 360  4 720 
3.46683	0 4 360  3 720 
3.5808	0 3 360  4 720 
3.49061	0 4 360  3 720 
3.60742	0 3 360  4 720 
3.17957	0 3 360  4 720 
3.22755	0 3 360  4 720 
3.23268	0 4 360  3 720 
2.9901	0 4 360  3 720 
3.32186	0 3 360  4 720 
3.62809	0 4 360  3 720 
3.69278	0 3 360  4 720 
3.64248	0 4 360  3 720 
3.56364	0 3 360  4 720 
3.60661	0 4 360  3 720 
3.59205	0 3 360  4 720 
3.54745	0 4 360  3 720 
3.56189	0 3 360  4 720 
3.63954	0 4 360  3 720 
3.58289	0 3 360  4 720 
3.58541	0 4 360  3 720 
3.56788	0 3 360  4 720 
3.52643	0 4 360  3 720 
3.49943	0 3 360  4 720 
3.55786	0 4 360  3 720 
3.56905	0 3 360  4 720 
3.57781	0 4 360  3 720 
3.56108	0 3 360  4 720 
3.64739	0 4 360  3 720 
3.37353	0 3 360  4 720 
2.96126	0 4 360  3 720 
2.96889	0 4 360  3 720 
3.37132	0 3 360  4 720 
3.515	0 4 360  3 720 
3.55574	0 3 360  4 720 
3.66653	0 4 360  3 720 
3.63893	0 3 360  4 720 
3.53667	0 3 360  4 720 
3.04526	0 4 360  3 720 
3.04888	0 3 360  4 720 
2.70901	0 4 360  3 720 
3.04379	0 3 360  4 720 
2.65042	0 4 360  3 720 
3.21575	0 3 360  4 720 
2.78695	0 3 360  4 720 
2.67753	0 4 360  3 720 
3.02559	0 4 360  3 720 
3.21281	0 3 360  4 720 
3.27016	0 3 360  4 720 
3.49539	0 4 360  3 720 
3.55921	0 3 360  4 720 
3.47875	0 4 360  3 720 
2.88899	0 3 360  4 720 
3.25618	0 3 360  4 720 
3.54892	0 4 360  3 720 
3.0774	0 4 360  3 720 
3.70117	0 4 360  3 720 
3.37766	0 3 360  4 720 
3.04382	0 4 360  3 720 
3.94194	0 3 360  4 720 
2.97946	0 3 360  4 720 
3.59095	0 4 360  3 720 
3.49897	0 3 360  4 720 
3.42381	0 4 360  3 720 
3.71046	0 3 360  4 720 
3.0548	0 3 360  4 720 
3.09685	0 3 360  4 720 
3.56588	0 4 360  3 720 
3.5613	0 3 360  4 720 
3.40958	0 4 360  3 720 
3.52286	0 3 360  4 720 
3.55638	0 4 360  3 720 
3.47049	0 3 360  4 720 
3.60493	0 4 360  3 720 
3.54742	0 3 360  4 720 
3.47833	0 4 360  3 720 
3.54795	0 3 360  4 720 
3.5334	0 4 360  3 720 
3.52399	0 3 360  4 720 
3.52882	0 4 360  3 720 
3.53201	0 3 360  4 720 
3.55638	0 4 360  3 720 
3.58933	0 3 360  4 720 
3.48817	0 4 360  3 720 
3.41308	0 3 360  4 720 
3.46289	0 4 360  3 720 
3.55606	0 3 360  4 720 
3.53342	0 4 360  3 720 
3.64848	0 3 360  4 720 
3.51407	0 4 360  3 720 
3.55638	0 3 360  4 720 
3.49073	0 4 360  3 720 
3.55645	0 3 360  4 720 
3.28518	0 4 360  3 720 
3.6098	0 3 360  4 720 
3.27894	0 4 360  3 720 
3.59776	0 3 360  4 720 
3.28518	0 4 360  3 720 
3.62073	0 3 360  4 720 
3.45357	0 4 360  3 720 
3.5195	0 3 360  4 720 
3.52482	0 4 360  3 720 
3.54364	0 3 360  4 720 
3.51591	0 4 360  3 720 
3.54181	0 3 360  4 720 
3.47934	0 4 360  3 720 
3.58976	0 3 360  4 720 
3.25066	0 4 360  3 720 
3.33684	0 3 360  4 720 
3.55124	0 4 360  3 720 
3.52476	0 3 360  4 720 
3.39858	0 4 360  3 720 
2.92403	0 3 360  4 720 
3.5275	0 4 360  3 720 
3.56131	0 3 360  4 720 
3.55087	0 4 360  3 720 
3.53647	0 3 360  4 720 
3.47755	0 4 360  3 720 
3.50657	0 3 360  4 720 
3.57059	0 4 360  3 720 
3.59646	0 3 360  4 720 
3.47938	0 4 360  3 720 
3.46119	0 3 360  4 720 
3.49013	0 4 360  3 720 
3.56626	0 3 360  4 720 
3.54445	0 4 360  3 720 
3.38022	0 3 360  4 720 
3.56365	0 4 360  3 720 
3.52487	0 3 360  4 720 
3.64024	0 4 360  3 720 
3.48627	0 3 360  4 720 
3.56163	0 4 360  3 720 
3.47508	0 3 360  4 720 
3.56099	0 4 360  3 720 
3.33088	0 3 360  4 720 
3.5824	0 4 360  3 720 
3.31691	0 3 360  4 720 
3.31246	0 3 360  4 720 
3.12124	0 3 360  4 720 
3.53436	0 4 360  3 720 
3.57621	0 3 360  4 720 
3.48021	0 4 360  3 720 
3.51973	0 3 360  4 720 
3.53456	0 4 360  3 720 
3.47291	0 3 360  4 720 
3.49449	0 4 360  3 720 
3.56006	0 3 360  4 720 
3.45918	0 4 360  3 720 
3.54155	0 3 360  4 720 
3.50258	0 4 360  3 720 
3.47623	0 3 360  4 720 
3.54865	0 4 360  3 720 
3.42038	0 3 360  4 720 
3.51696	0 4 360  3 720 
3.56184	0 3 360  4 720 
3.49062	0 4 360  3 720 
3.47941	0 3 360  4 720 
3.53402	0 4 360  3 720 
3.47576	0 3 360  4 720 
3.45147	0 4 360  3 720 
3.55609	0 3 360  4 720 
3.55353	0 4 360  3 720 
4.19032	0 3 360  4 720 
3.75566	0 4 360  3 720 
3.83689	0 3 360  4 720 
3.50028	0 4 360  3 720 
3.64318	0 3 360  4 720 
2.77374	0 4 360  3 720 
3.39471	0 3 360  4 720 
3.57695	0 4 360  3 720 
3.45005	0 3 360  4 720 
3.5516	0 4 360  3 720 
3.50144	0 3 360  4 720 
3.57225	0 4 360  3 720 
3.53043	0 3 360  4 720 
3.51619	0 4 360  3 720 
3.563	0 3 360  4 720 
3.56867	0 4 360  3 720 
3.49988	0 3 360  4 720 
3.54515	0 4 360  3 720 
3.51352	0 3 360  4 720 
3.51274	0 4 360  3 720 
3.47158	0 3 360  4 720 
3.60996	0 4 360  3 720 
3.39516	0 3 360  4 720 
2.91305	0 4 360  3 720 
3.65797	0 4 360  3 720 
3.57049	0 3 360  4 720 
3.2887	0 4 360  3 720 
3.6324	0 3 360  4 720 
3.25307	0 4 360  3 720 
3.65286	0 3 360  4 720 
3.19494	0 4 360  3 720 
3.55208	0 3 360  4 720 
3.43355	0 4 360  3 720 
3.53822	0 3 360  4 720 
3.41342	0 4 360  3 720 
