2	307289		312.632		448.645	2.20618e+06
3	-7.20054e+06		177.003		405.366	2.27384e+06
4	-507818		140.585		377.031	2.37768e+06
5	-943640		163.782		365.622	2.53303e+06
6	678917		273.946		358.288	2.53193e+06
7	292948		713.01		352.804	2.56799e+06
8	295449		698.822		347.575	2.54188e+06
9	302502		665.488		346.861	2.55259e+06
10	252930		1051.97		341.984	2.59215e+06
11	248578		1116.29		339.799	2.6216e+06
12	282073		753.056		339.161	2.62865e+06
2	97571.9		-533.668		404.903	2.62161e+06
3	95852.5		-511.394		361.583	2.80971e+06
4	95344.5		-505.022		338.704	2.98162e+06
5	96386.3		-518.821		324.885	2.93247e+06
6	96643		-522.445		315.171	3.00664e+06
7	176417		460.679		310.316	3.02066e+06
8	165001		541.775		305.516	2.9832e+06
9	163708		555.856		301.949	2.99682e+06
10	153082		699.51		299.52	2.98131e+06
11	140780		1052.29		296.433	3.01684e+06
12	147866		799.065		294.893	3.02446e+06
13	150906		735.064		292.641	2.98923e+06
14	149317		773.351		291.284	2.95441e+06
15	146345		857.209		290.23	2.97365e+06
16	146729		846.37		288.678	2.96006e+06
17	144603		915.423		287.911	2.93594e+06
18	144894		912.096		286.676	2.92868e+06
19	144099		944.843		285.671	2.91969e+06
20	145957		883.691		284.347	2.9384e+06
21	142768		1005.27		283.932	2.96328e+06
22	144388		948.098		282.373	2.66698e+06
23	145526		911.119		280.629	2.4003e+06
24	145541		909.765		279.904	2.1603e+06
25	145627		910.482		278.654	1.9443e+06
26	146834		875.647		278.404	1.7499e+06
27	147067		872.686		277.35	1.57493e+06
28	148745		827.619		275.694	1.41747e+06
29	148628		831.204		274.223	1.27574e+06
30	149186		817.24		272.236	1.1482e+06
31	143856		995.563		272.174	1.0334e+06
32	143092		1025.52		271.781	930090
33	142462		1057.18		271.246	837108
34	143442		1014.92		270.226	753423
35	143500		1013.01		269.124	678106
36	143980		990.471		269.171	610323
37	143796		1000.9		268.266	549316
38	143220		1024.92		267.435	494411
39	143135		1029.15		267.671	444997
40	143105		1030.38		267.452	400524
41	141088		1134.86		267.942	360498
