8.12986	0 3 360  4 720 
5.56842	0 3 360  4 720 
5.51929	0 3 360  4 720 
6.47786	0 4 360  3 720 
5.49618	0 3 360  4 720 
6.61371	0 4 360  3 720 
5.28092	0 3 360  4 720 
6.67749	0 4 360  3 720 
6.65227	0 4 360  3 720 
5.60095	0 3 360  4 720 
5.03358	5.08293 3 506  4 720 
4.54638	4.70872 3 491  4 720 
5.23077	4.59594 3 514  4 720 
4.79108	4.51805 3 503  4 720 
5.22474	4.66723 3 525  4 720 
5.1099	4.51249 3 515  4 720 
5.19782	4.73341 3 548  4 720 
5.12478	4.83533 3 564  4 720 
5.09579	4.59547 3 517  4 720 
5.11666	4.66871 3 530  4 720 
5.14434	4.8169 3 539  4 720 
5.07718	4.69661 3 542  4 720 
5.07588	4.70402 3 536  4 720 
5.28413	4.52526 3 524  4 720 
4.44802	4.41981 3 572  4 720 
5.33642	4.40334 3 597  4 720 
4.25792	4.26618 3 562  4 720 
4.58337	4.08908 3 554  4 720 
5.49536	3.99868 3 532  4 720 
4.96778	4.59513 3 600  4 720 
5.16096	4.72341 3 606  4 720 
4.31943	4.20438 3 584  4 720 
5.34146	4.14214 3 572  4 720 
4.51712	4.32059 3 581  4 720 
4.91805	4.17674 3 577  4 720 
4.58889	3.85711 3 509  4 720 
5.2672	4.07615 3 519  4 720 
4.67195	4.58811 3 497  4 720 
5.26596	4.42653 3 513  4 720 
5.00236	4.54094 3 500  4 720 
5.29669	4.40595 3 519  4 720 
5.03022	4.49754 3 525  4 720 
5.37033	4.75413 3 568  4 720 
5.05473	4.45285 3 538  4 720 
5.37024	4.5854 3 542  4 720 
5.67157	4.69422 3 609  4 720 
5.06439	4.73548 3 571  4 720 
5.49836	4.51501 3 536  4 720 
4.80436	4.79459 3 576  4 720 
5.26918	4.41217 3 540  4 720 
4.88812	4.8089 3 572  4 720 
5.29489	4.49925 3 534  4 720 
5.64755	4.72563 3 590  4 720 
4.97128	4.66275 3 569  4 720 
4.91322	4.48612 3 527  4 720 
4.96097	4.57733 3 567  4 720 
5.44395	4.69284 3 532  4 720 
5.18832	4.54692 3 542  4 720 
5.70442	5.01015 3 605  4 720 
5.74905	4.81712 3 600  4 720 
5.16735	4.73816 3 584  4 720 
4.99693	4.68579 3 571  4 720 
4.61795	4.09779 3 549  4 720 
4.95426	4.41114 3 583  4 720 
4.8841	4.28526 3 513  4 720 
5.16399	4.30467 3 522  4 720 
5.28973	4.66265 3 553  4 720 
5.22381	4.46668 3 509  4 720 
5.08803	4.43547 3 514  4 720 
4.68812	4.8436 3 553  4 720 
5.34899	4.38265 3 539  4 720 
4.82057	4.67747 3 578  4 720 
5.13387	4.78079 3 569  4 720 
5.10437	4.61367 3 570  4 720 
5.0685	4.58019 3 567  4 720 
4.99755	4.4479 3 565  4 720 
5.23077	4.3532 3 565  4 720 
4.77099	4.62405 3 573  4 720 
4.61596	4.32352 3 581  4 720 
5.30647	3.75056 3 520  4 720 
4.7252	4.60039 3 582  4 720 
4.90037	4.59763 3 583  4 720 
5.08968	4.35687 3 589  4 720 
5.39686	3.80494 3 537  4 720 
4.82783	4.56433 3 556  4 720 
5.24998	4.43057 3 515  4 720 
5.19627	4.64944 3 518  4 720 
5.10249	4.754 3 569  4 720 
5.17914	4.70787 3 575  4 720 
4.7274	4.63534 3 568  4 720 
5.91266	3.06175 3 0  4 720 
6.31775	3.05981 3 0  4 720 
6.0168	3.05516 3 0  4 720 
6.07322	3.05538 3 0  4 720 
