9.92439	0 3 360  4 720 
6.44432	0 4 360  3 720 
6.5371	0 4 360  3 720 
6.51602	0 3 360  4 720 
6.40892	0 4 360  3 720 
6.27418	0 3 360  4 720 
6.43088	0 4 360  3 720 
6.59222	0 3 360  4 720 
6.43537	0 4 360  3 720 
5.67769	0 4 360  3 720 
5.86595	3.80768 4 0  3 720 
5.80177	3.79803 4 0  3 720 
5.50062	3.53032 4 636  3 720 
5.15614	3.21636 4 0  3 720 
6.06851	3.22451 4 0  3 720 
5.89601	2.9542 4 601  3 720 
5.24469	3.52242 4 0  3 720 
5.79442	3.48385 4 0  3 720 
5.88697	3.49258 4 0  3 720 
5.53639	3.07859 4 600  3 720 
5.39163	3.50426 4 0  3 720 
5.06328	3.10974 4 542  3 720 
5.71383	3.47212 4 636  3 720 
5.54701	3.8505 4 636  3 720 
5.31929	2.9406 4 545  3 720 
5.05328	3.42512 4 540  3 720 
6.72741	4.04005 4 636  3 720 
5.97577	2.56358 4 0  3 720 
7.28225	3.04147 3 636  4 720 
6.73587	3.64218 4 636  3 720 
6.20156	3.15362 3 636  4 720 
5.77356	3.97001 4 636  3 720 
5.53185	2.38356 4 383  3 720 
4.17853	2.87797 4 502  3 720 
5.66923	3.00494 4 524  3 720 
5.517	3.31782 4 0  3 720 
5.80585	3.25704 4 0  3 720 
5.69052	3.22649 4 0  3 720 
5.86643	3.27143 4 0  3 720 
5.31647	3.2226 4 0  3 720 
5.79687	3.23797 4 0  3 720 
5.63955	3.25904 4 0  3 720 
5.70807	3.27354 4 0  3 720 
5.59875	3.22573 4 0  3 720 
5.8973	3.21114 4 636  3 720 
5.61212	2.3469 4 0  3 720 
5.91549	2.35366 4 0  3 720 
6.01142	2.34529 4 0  3 720 
6.2075	3.04838 3 0  4 720 
5.6391	2.45967 3 602  4 720 
5.41927	3.11705 3 0  4 720 
5.95581	3.15816 3 0  4 720 
5.78492	3.11979 3 0  4 720 
5.56455	3.08705 3 0  4 720 
5.77863	3.11089 3 0  4 720 
5.67769	3.11503 3 0  4 720 
5.82202	3.11473 3 0  4 720 
5.83232	3.08805 3 0  4 720 
5.97834	3.09459 3 0  4 720 
5.40408	3.08273 3 0  4 720 
4.8865	2.96021 3 547  4 720 
4.80786	2.8228 3 516  4 720 
5.1596	3.37599 3 527  4 720 
4.46946	3.41001 3 559  4 720 
7.18597	3.0051 4 636  3 720 
4.99533	2.77739 4 542  3 720 
6.39635	3.07711 4 620  3 720 
6.77622	3.16595 4 610  3 720 
6.72914	3.28929 3 611  4 720 
6.6138	3.71237 4 636  3 720 
6.95945	3.16536 3 636  4 720 
6.67033	3.31071 4 636  3 720 
6.7091	3.0183 3 636  4 720 
6.70547	3.364 4 636  3 720 
6.87146	2.96427 3 636  4 720 
6.87023	3.30219 4 636  3 720 
6.81801	2.83088 3 636  4 720 
6.80828	3.12571 4 636  3 720 
6.95561	2.92097 3 636  4 720 
6.81903	3.11714 4 636  3 720 
5.61473	3.10218 3 636  4 720 
5.67216	2.57119 3 0  4 720 
5.63869	2.55787 3 0  4 720 
5.79013	2.55551 3 0  4 720 
5.32004	2.55151 3 0  4 720 
5.93563	2.55271 3 0  4 720 
5.4843	2.58505 3 0  4 720 
5.95933	2.55646 3 0  4 720 
5.5066	2.56374 3 0  4 720 
6.02178	2.57761 3 0  4 720 
5.34253	2.55952 3 0  4 720 
5.89901	2.57342 3 0  4 720 
5.39817	2.55566 3 0  4 720 
5.66832	2.55199 3 0  4 720 
5.60221	2.5537 3 0  4 720 
5.76568	2.54997 3 0  4 720 
5.71434	2.56435 3 0  4 720 
5.68994	2.56366 3 0  4 720 
5.80386	2.5625 3 0  4 720 
5.81869	2.56151 3 0  4 720 
5.56796	2.56236 3 0  4 720 
5.67952	2.55713 3 0  4 720 
5.58939	2.55025 3 0  4 720 
5.74159	2.57661 3 0  4 720 
5.48433	2.54991 3 0  4 720 
5.8729	2.55603 3 0  4 720 
5.54351	2.56812 3 0  4 720 
5.75399	2.55647 3 0  4 720 
5.44625	2.55483 3 0  4 720 
5.69942	2.57848 3 0  4 720 
5.75661	2.55286 3 0  4 720 
5.81165	2.56142 3 0  4 720 
5.62833	2.57039 3 0  4 720 
5.76278	2.56049 3 0  4 720 
5.57248	2.56212 3 0  4 720 
5.60137	2.5563 3 0  4 720 
5.43272	2.545 3 0  4 720 
6.01317	2.5506 3 0  4 720 
5.39627	2.574 3 0  4 720 
5.73396	2.5531 3 0  4 720 
5.45055	2.54853 3 0  4 720 
5.78332	2.55537 3 0  4 720 
5.49997	2.56045 3 0  4 720 
5.83169	2.55694 3 0  4 720 
5.63712	2.56185 3 0  4 720 
5.837	2.56313 3 0  4 720 
5.44552	2.56234 3 0  4 720 
5.69192	2.55573 3 0  4 720 
5.60014	2.56551 3 0  4 720 
5.60266	2.55897 3 0  4 720 
5.72718	2.55153 3 0  4 720 
5.62314	2.55723 3 0  4 720 
5.54492	2.55569 3 0  4 720 
5.80123	2.55256 3 0  4 720 
5.58616	2.56 3 0  4 720 
5.75749	2.55894 3 0  4 720 
5.59739	2.55886 3 0  4 720 
5.83901	2.5556 3 0  4 720 
5.45578	2.56335 3 0  4 720 
5.70935	2.57657 3 0  4 720 
5.54077	2.55432 3 0  4 720 
5.77391	2.54911 3 0  4 720 
5.52682	2.56228 3 0  4 720 
5.77791	2.5745 3 0  4 720 
5.37097	2.56321 3 0  4 720 
5.64648	2.55487 3 0  4 720 
5.63733	2.55283 3 0  4 720 
5.73937	2.56378 3 0  4 720 
5.57932	2.56602 3 0  4 720 
5.75038	2.55913 3 0  4 720 
5.43279	2.55316 3 0  4 720 
5.82286	2.55432 3 0  4 720 
5.60658	2.56062 3 0  4 720 
5.69788	2.55948 3 0  4 720 
5.44372	2.55224 3 0  4 720 
5.67945	2.56986 3 0  4 720 
5.72245	2.55601 3 0  4 720 
5.72335	2.58757 3 0  4 720 
5.53517	2.55412 3 0  4 720 
5.64698	2.55962 3 0  4 720 
5.66877	2.57954 3 0  4 720 
5.77192	2.56066 3 0  4 720 
5.55737	2.57978 3 0  4 720 
5.83156	2.5595 3 0  4 720 
5.4602	2.5856 3 0  4 720 
5.63189	2.5634 3 0  4 720 
5.7335	2.5582 3 0  4 720 
5.51482	2.55275 3 0  4 720 
5.89351	2.5589 3 0  4 720 
5.42304	2.565 3 0  4 720 
5.8103	2.55335 3 0  4 720 
5.59268	2.5555 3 0  4 720 
5.71277	2.55157 3 0  4 720 
5.80572	2.55577 3 0  4 720 
5.48674	2.55787 3 0  4 720 
5.97563	2.55201 3 0  4 720 
5.39177	2.56422 3 0  4 720 
5.92865	2.55721 3 0  4 720 
5.48971	2.56258 3 0  4 720 
5.82631	2.55149 3 0  4 720 
5.61092	2.56707 3 0  4 720 
5.92159	2.56359 3 0  4 720 
5.37717	2.5691 3 0  4 720 
5.80947	2.55213 3 0  4 720 
5.61214	2.55652 3 0  4 720 
5.74433	2.56052 3 0  4 720 
5.60775	2.5803 3 0  4 720 
5.71735	2.55889 3 0  4 720 
5.36403	2.55583 3 0  4 720 
6.07705	2.55641 3 0  4 720 
5.85868	2.57296 3 0  4 720 
5.73644	2.58313 3 0  4 720 
5.65353	2.55824 3 0  4 720 
5.75433	2.55608 3 0  4 720 
5.52202	2.56305 3 0  4 720 
5.90631	2.56642 3 0  4 720 
5.48615	2.5612 3 0  4 720 
5.78986	2.55984 3 0  4 720 
5.65293	2.56268 3 0  4 720 
5.76025	2.556 3 0  4 720 
5.64539	2.5576 3 0  4 720 
5.79953	2.55643 3 0  4 720 
5.5058	2.55499 3 0  4 720 
5.76182	2.55562 3 0  4 720 
5.42115	2.55403 3 0  4 720 
5.82183	2.569 3 0  4 720 
5.67897	2.55705 3 0  4 720 
5.64093	2.58578 3 0  4 720 
5.6688	2.55455 3 0  4 720 
5.59529	2.58066 3 0  4 720 
5.79376	2.55477 3 0  4 720 
5.36769	2.55682 3 0  4 720 
5.71483	2.55479 3 0  4 720 
5.67785	2.55949 3 0  4 720 
5.69888	2.56133 3 0  4 720 
5.80875	2.56549 3 0  4 720 
5.55481	2.5604 3 0  4 720 
5.81412	2.55964 3 0  4 720 
5.43999	2.56677 3 0  4 720 
5.8203	2.55308 3 0  4 720 
5.54383	2.55361 3 0  4 720 
5.81227	2.55623 3 0  4 720 
5.65023	2.56152 3 0  4 720 
5.78885	2.55868 3 0  4 720 
5.40837	2.56206 3 0  4 720 
5.67607	2.55173 3 0  4 720 
5.66457	2.55639 3 0  4 720 
5.65477	2.56201 3 0  4 720 
5.71891	2.55859 3 0  4 720 
5.77026	2.59721 3 0  4 720 
5.67934	2.56074 3 0  4 720 
5.87169	2.56586 3 0  4 720 
5.47399	2.57273 3 0  4 720 
5.96962	2.55663 3 0  4 720 
5.44803	2.56787 3 0  4 720 
5.88392	2.55592 3 0  4 720 
5.48611	2.56691 3 0  4 720 
5.78606	2.55725 3 0  4 720 
5.65499	2.55866 3 0  4 720 
5.74776	2.56858 3 0  4 720 
5.71195	2.55742 3 0  4 720 
5.68847	2.57324 3 0  4 720 
5.51791	2.55484 3 0  4 720 
6.04125	2.55079 3 0  4 720 
5.29235	2.55932 3 0  4 720 
5.64747	2.55202 3 0  4 720 
5.75886	2.55402 3 0  4 720 
5.74753	2.55837 3 0  4 720 
5.55243	2.55975 3 0  4 720 
5.95406	2.55736 3 0  4 720 
5.40354	2.55497 3 0  4 720 
5.68403	2.56139 3 0  4 720 
5.75579	2.55632 3 0  4 720 
5.67667	2.56483 3 0  4 720 
5.79522	2.56361 3 0  4 720 
5.59284	2.56857 3 0  4 720 
5.72186	2.5499 3 0  4 720 
5.4567	2.55477 3 0  4 720 
5.77432	2.55489 3 0  4 720 
5.69754	2.56238 3 0  4 720 
5.65196	2.55967 3 0  4 720 
5.57381	2.5604 3 0  4 720 
5.72148	2.55831 3 0  4 720 
5.65602	2.55985 3 0  4 720 
5.67522	2.55666 3 0  4 720 
5.90692	2.5619 3 0  4 720 
5.49892	2.56888 3 0  4 720 
6.04125	2.55493 3 0  4 720 
5.35573	2.56291 3 0  4 720 
5.93935	2.5535 3 0  4 720 
5.41711	2.56072 3 0  4 720 
5.72599	2.55682 3 0  4 720 
5.46132	2.55637 3 0  4 720 
5.86328	2.55413 3 0  4 720 
5.46117	2.56733 3 0  4 720 
5.85846	2.56207 3 0  4 720 
5.41774	2.55853 3 0  4 720 
5.73484	2.56186 3 0  4 720 
5.39112	2.5812 3 0  4 720 
5.69809	2.53228 3 0  4 720 
5.46498	2.54876 3 0  4 720 
5.80548	2.55407 3 0  4 720 
5.58757	2.5619 3 0  4 720 
5.82097	2.55581 3 0  4 720 
5.29192	2.55652 3 0  4 720 
5.87302	2.56839 3 0  4 720 
5.45995	2.57575 3 0  4 720 
5.86501	2.56443 3 0  4 720 
5.35545	2.55783 3 0  4 720 
5.61288	2.55157 3 0  4 720 
5.75115	2.55513 3 0  4 720 
5.54329	2.55579 3 0  4 720 
5.77051	2.5591 3 0  4 720 
5.44703	2.55914 3 0  4 720 
5.61606	2.55064 3 0  4 720 
5.7231	2.55768 3 0  4 720 
5.65841	2.57402 3 0  4 720 
5.78212	2.56129 3 0  4 720 
5.44604	2.55944 3 0  4 720 
5.74003	2.57178 3 0  4 720 
5.66035	2.56073 3 0  4 720 
5.77531	2.55728 3 0  4 720 
5.51491	2.56261 3 0  4 720 
5.67801	2.55462 3 0  4 720 
5.50963	2.55167 3 0  4 720 
5.6923	2.55547 3 0  4 720 
5.70536	2.55445 3 0  4 720 
5.62035	2.56284 3 0  4 720 
5.7571	2.55628 3 0  4 720 
5.79315	2.57148 3 0  4 720 
5.75336	2.5721 3 0  4 720 
5.47387	2.55877 3 0  4 720 
5.8926	2.5629 3 0  4 720 
5.58541	2.5665 3 0  4 720 
5.93916	2.55718 3 0  4 720 
5.51919	2.55994 3 0  4 720 
5.90045	2.56143 3 0  4 720 
5.50931	2.56219 3 0  4 720 
5.88829	2.55888 3 0  4 720 
5.55831	2.57066 3 0  4 720 
5.66144	2.55833 3 0  4 720 
5.63603	2.55281 3 0  4 720 
5.75004	2.56349 3 0  4 720 
5.62221	2.55763 3 0  4 720 
5.9386	2.56839 3 0  4 720 
5.61136	2.56175 3 0  4 720 
5.79678	2.56741 3 0  4 720 
5.39129	2.56293 3 0  4 720 
5.88941	2.57684 3 0  4 720 
5.41183	2.55518 3 0  4 720 
5.88462	2.56019 3 0  4 720 
5.49596	2.5644 3 0  4 720 
5.72317	2.55526 3 0  4 720 
5.67409	2.55648 3 0  4 720 
5.68255	2.55708 3 0  4 720 
5.68492	2.5586 3 0  4 720 
5.704	2.56014 3 0  4 720 
5.83158	2.56075 3 0  4 720 
5.47597	2.56883 3 0  4 720 
5.67837	2.54917 3 0  4 720 
5.50228	2.55682 3 0  4 720 
5.8764	2.55414 3 0  4 720 
5.3463	2.55971 3 0  4 720 
5.80133	2.57467 3 0  4 720 
5.52862	2.56391 3 0  4 720 
5.48269	2.55501 3 0  4 720 
5.81355	2.54636 3 0  4 720 
5.79562	2.56546 3 0  4 720 
5.41926	2.55926 3 0  4 720 
5.74475	2.55143 3 0  4 720 
5.79435	2.56278 3 0  4 720 
5.52744	2.5648 3 0  4 720 
5.7614	2.56271 3 0  4 720 
5.6069	2.56249 3 0  4 720 
5.48647	2.55288 3 0  4 720 
5.85016	2.55282 3 0  4 720 
5.43388	2.56504 3 0  4 720 
5.85106	2.55493 3 0  4 720 
5.62265	2.55607 3 0  4 720 
5.70756	2.57031 3 0  4 720 
5.36799	2.55592 3 0  4 720 
5.73069	2.55789 3 0  4 720 
5.58302	2.56176 3 0  4 720 
5.89605	2.55628 3 0  4 720 
5.39292	2.56412 3 0  4 720 
5.74684	2.55584 3 0  4 720 
5.65723	2.55865 3 0  4 720 
5.61386	2.55774 3 0  4 720 
5.64169	2.55468 3 0  4 720 
5.76597	2.55957 3 0  4 720 
5.6168	2.56277 3 0  4 720 
5.89857	2.56207 3 0  4 720 
5.31625	2.56245 3 0  4 720 
5.83409	2.57752 3 0  4 720 
5.66067	2.564 3 0  4 720 
5.66621	2.55589 3 0  4 720 
5.63573	2.55827 3 0  4 720 
5.6965	2.5582 3 0  4 720 
5.44251	2.55521 3 0  4 720 
5.8858	2.5661 3 0  4 720 
