2	584132		12261.9		1124.99	3.81021e+06
2	723233		6242.85		1126.76	3.9672e+06
3	630511		9721.07		1024.73	3.74619e+06
3	800330		5209.34		1076.97	3.67989e+06
4	695349		7792.02		951.072	3.78456e+06
4	843326		4824.47		1036.73	3.76192e+06
5	921353		4286.8		976.952	3.82326e+06
5	701816		7682.4		947.178	3.83263e+06
6	660705		8819.44		1003.3	4.03901e+06
6	919272		4296.66		998.384	4.07193e+06
7	643186		9453.86		965.642	4.03804e+06
7	919819		4293.96		965.794	4.16683e+06
8	919970		4293.22		908.147	4.09182e+06
8	542851		15243.4		1008.78	4.07625e+06
9	477306		67395.2		952.045	4.04968e+06
9	658941		8369.44		943.722	4.11864e+06
10	437493		-44675.6		914.446	3.979e+06
10	647963		8669.62		975.661	4.05194e+06
11	401713		-18191.5		882.889	4.133e+06
11	643055		8550.06		961.849	4.022e+06
12	382727		-15876.2		872.195	4.15954e+06
12	629589		9242.2		946.345	4.21988e+06
13	394181		-22807.6		859.218	4.29393e+06
14	408561		-41207.5		850.436	4.37399e+06
13	649170		8561.17		958.791	4.14273e+06
14	653853		8721.23		983.597	4.12896e+06
15	426827		-144387		867.759	4.43356e+06
15	661920		8458.25		1029.55	4.00595e+06
16	428161		-151897		876.856	4.50021e+06
17	416663		-42202.3		862.748	4.66787e+06
16	657743		9300.13		1045.06	3.9599e+06
18	411655		-64092.6		858.547	4.77393e+06
17	675675		8483.78		1041.41	4.01232e+06
19	408436		-44805.7		841.369	4.79127e+06
20	406088		-39953.4		828.539	4.79229e+06
18	680848		8265.62		1074	3.97065e+06
19	686554		8112.3		1102.64	3.97474e+06
21	401640		-29949		817.316	4.81948e+06
22	397710		-27749.5		808.567	4.3376e+06
20	687774		8861.28		1101.95	3.96546e+06
21	685110		8875		1121.04	3.92809e+06
23	391422		-22164.6		804.544	3.90392e+06
22	704753		7849.33		1048.97	3.53532e+06
24	388263		-20214.1		821.656	3.51362e+06
25	388768		-20473.1		790.516	3.16231e+06
23	695876		8202.8		1052	3.1819e+06
24	710632		7523.51		1034.93	2.8638e+06
26	386681		-19663.7		814.445	2.84618e+06
27	386568		-19857.9		777.277	2.56161e+06
25	710033		7544.41		1034.02	2.57752e+06
