Real: 1.63088	Estimated: 3.19753	cutvector: 933 	cutvector: 1024 
Real: 0.418462	Estimated: 0.285085	cutvector: 940 	cutvector: 1024 
Real: 0.33369	Estimated: 0.29934	cutvector: 862 	cutvector: 1024 
Real: 0.445841	Estimated: 0.27142	cutvector: 940 	cutvector: 1024 
Real: 0.318729	Estimated: 0.268617	cutvector: 940 	cutvector: 1024 
Real: 0.331811	Estimated: 0.264148	cutvector: 940 	cutvector: 1024 
Real: 0.435762	Estimated: 0.274106	cutvector: 940 	cutvector: 1024 
Real: 0.378967	Estimated: 0.294792	cutvector: 940 	cutvector: 1024 
Real: 0.347661	Estimated: 0.296425	cutvector: 940 	cutvector: 1024 
Real: 0.337197	Estimated: 0.303539	cutvector: 940 	cutvector: 1024 
Real: 0.378463	Estimated: 0.341776	cutvector: 297 	cutvector: 1024 
Real: 0.40019	Estimated: 0.135777	cutvector: 84 	cutvector: 1024 
Real: 0.410532	Estimated: 0.149571	cutvector: 84 	cutvector: 1024 
Real: 0.507191	Estimated: 0.270758	cutvector: 84 	cutvector: 1024 
Real: 0.372351	Estimated: 0.302469	cutvector: 161 	cutvector: 1024 
Real: 0.416483	Estimated: 0.313006	cutvector: 940 	cutvector: 1024 
Real: 0.414448	Estimated: 0.400026	cutvector: 695 	cutvector: 1024 
Real: 0.323785	Estimated: 0.35898	cutvector: 707 	cutvector: 1024 
Real: 0.340254	Estimated: 0.38448	cutvector: 635 	cutvector: 1024 
Real: 0.460614	Estimated: 0.0478132	cutvector: 84 	cutvector: 1024 
Real: 0.470098	Estimated: 0.304168	cutvector: 84 	cutvector: 1024 
Real: 0.300606	Estimated: 0.347169	cutvector: 693 	cutvector: 1024 
Real: 0.389521	Estimated: 0.329689	cutvector: 709 	cutvector: 1024 
Real: 0.369106	Estimated: 0.328947	cutvector: 940 	cutvector: 1024 
Real: 0.440379	Estimated: 0.339806	cutvector: 940 	cutvector: 1024 
Real: 0.392781	Estimated: 0.341368	cutvector: 692 	cutvector: 1024 
Real: 0.322584	Estimated: 0.328293	cutvector: 798 	cutvector: 1024 
Real: 0.418127	Estimated: 0.315457	cutvector: 940 	cutvector: 1024 
Real: 0.415285	Estimated: 0.304332	cutvector: 940 	cutvector: 1024 
Real: 0.464374	Estimated: 0.313001	cutvector: 940 	cutvector: 1024 
Real: 0.267533	Estimated: 0.288361	cutvector: 940 	cutvector: 1024 
Real: 0.388667	Estimated: 0.280351	cutvector: 940 	cutvector: 1024 
Real: 0.509114	Estimated: 0.282782	cutvector: 940 	cutvector: 1024 
Real: 0.432804	Estimated: 0.26929	cutvector: 827 	cutvector: 1024 
Real: 0.375207	Estimated: 0.297144	cutvector: 940 	cutvector: 1024 
Real: 0.318848	Estimated: 0.303446	cutvector: 940 	cutvector: 1024 
Real: 0.343	Estimated: 0.308291	cutvector: 940 	cutvector: 1024 
Real: 0.433247	Estimated: 0.329208	cutvector: 940 	cutvector: 1024 
Real: 0.33825	Estimated: 0.335076	cutvector: 940 	cutvector: 1024 
Real: 0.363008	Estimated: 0.330491	cutvector: 940 	cutvector: 1024 
Real: 0.370345	Estimated: 0.348651	cutvector: 940 	cutvector: 1024 
Real: 0.398783	Estimated: 0.352771	cutvector: 940 	cutvector: 1024 
Real: 0.307366	Estimated: 0.345487	cutvector: 940 	cutvector: 1024 
Real: 0.289959	Estimated: 0.335153	cutvector: 940 	cutvector: 1024 
Real: 0.353467	Estimated: 0.326659	cutvector: 940 	cutvector: 1024 
Real: 0.367368	Estimated: 0.325218	cutvector: 940 	cutvector: 1024 
Real: 0.383905	Estimated: 0.447898	cutvector: 940 	cutvector: 1024 
Real: 0.277711	Estimated: 0.427494	cutvector: 940 	cutvector: 1024 
Real: 0.357002	Estimated: 0.412262	cutvector: 940 	cutvector: 1024 
Real: 0.393659	Estimated: 0.455226	cutvector: 940 	cutvector: 1024 
Real: 0.34832	Estimated: 0.588612	cutvector: 940 	cutvector: 1024 
Real: 0.405576	Estimated: 0.685006	cutvector: 940 	cutvector: 1024 
Real: 0.529953	Estimated: 0.411006	cutvector: 940 	cutvector: 1024 
Real: 0.422981	Estimated: 0.435524	cutvector: 940 	cutvector: 1024 
Real: 0.403125	Estimated: 0.408403	cutvector: 940 	cutvector: 1024 
Real: 0.405503	Estimated: 0.378897	cutvector: 940 	cutvector: 1024 
Real: 0.357657	Estimated: 0.273301	cutvector: 940 	cutvector: 1024 
Real: 0.353344	Estimated: 0.283435	cutvector: 940 	cutvector: 1024 
Real: 0.290382	Estimated: 0.303235	cutvector: 940 	cutvector: 1024 
Real: 0.28114	Estimated: 0.284604	cutvector: 940 	cutvector: 1024 
Real: 0.422867	Estimated: 0.284138	cutvector: 646 	cutvector: 1024 
Real: 0.383796	Estimated: 0.314916	cutvector: 664 	cutvector: 1024 
Real: 0.505246	Estimated: 0.3173	cutvector: 940 	cutvector: 1024 
Real: 0.35983	Estimated: 0.111953	cutvector: 84 	cutvector: 1024 
Real: 0.45218	Estimated: 0.352352	cutvector: 940 	cutvector: 1024 
Real: 0.34655	Estimated: 0.357335	cutvector: 940 	cutvector: 1024 
Real: 0.447898	Estimated: 0.322949	cutvector: 940 	cutvector: 1024 
Real: 0.313611	Estimated: 0.314103	cutvector: 940 	cutvector: 1024 
Real: 0.301888	Estimated: 0.306778	cutvector: 940 	cutvector: 1024 
Real: 0.459548	Estimated: 0.301015	cutvector: 940 	cutvector: 1024 
